"Town","FIPS","Year","Measure Type","Variable","Value"
"Canterbury","0901512130","2013","Number","Estimated Population",5088
"Canterbury","0901512130","2014","Number","Estimated Population",5074
"Canterbury","0901512130","2015","Number","Estimated Population",5076
"Canterbury","0901512130","2016","Number","Estimated Population",5052
"Canterbury","0901512130","2017","Number","Estimated Population",5080
"Canterbury","0901512130","2018","Number","Estimated Population",5100
"Canton","0900312270","2010","Number","Estimated Population",10297
"Canton","0900312270","2011","Number","Estimated Population",10325
"Canton","0900312270","2012","Number","Estimated Population",10354
"Canton","0900312270","2013","Number","Estimated Population",10347
"Canton","0900312270","2014","Number","Estimated Population",10349
"Canton","0900312270","2015","Number","Estimated Population",10336
"Canton","0900312270","2016","Number","Estimated Population",10312
"Canton","0900312270","2017","Number","Estimated Population",10276
"Canton","0900312270","2018","Number","Estimated Population",10270
"Chaplin","0901513810","2010","Number","Estimated Population",2295
"Chaplin","0901513810","2011","Number","Estimated Population",2288
"Chaplin","0901513810","2012","Number","Estimated Population",2278
"Chaplin","0901513810","2013","Number","Estimated Population",2270
"Chaplin","0901513810","2014","Number","Estimated Population",2254
"Chaplin","0901513810","2015","Number","Estimated Population",2246
"Chaplin","0901513810","2016","Number","Estimated Population",2239
"Chaplin","0901513810","2017","Number","Estimated Population",2244
"Chaplin","0901513810","2018","Number","Estimated Population",2256
"Cheshire","0900914160","2010","Number","Estimated Population",29280
"Cheshire","0900914160","2011","Number","Estimated Population",29291
"Cheshire","0900914160","2012","Number","Estimated Population",29349
"Cheshire","0900914160","2013","Number","Estimated Population",29129
"Cheshire","0900914160","2014","Number","Estimated Population",29236
"Cheshire","0900914160","2015","Number","Estimated Population",29257
"Cheshire","0900914160","2016","Number","Estimated Population",29236
"Cheshire","0900914160","2017","Number","Estimated Population",29188
"Cheshire","0900914160","2018","Number","Estimated Population",29179
"Chester","0900714300","2010","Number","Estimated Population",4026
"Chester","0900714300","2011","Number","Estimated Population",4167
"Chester","0900714300","2012","Number","Estimated Population",4241
"Chester","0900714300","2013","Number","Estimated Population",4338
"Chester","0900714300","2014","Number","Estimated Population",4305
"Chester","0900714300","2015","Number","Estimated Population",4281
"Chester","0900714300","2016","Number","Estimated Population",4252
"Chester","0900714300","2017","Number","Estimated Population",4241
"Chester","0900714300","2018","Number","Estimated Population",4229
"Clinton","0900715350","2010","Number","Estimated Population",13240
"Clinton","0900715350","2011","Number","Estimated Population",13251
"Clinton","0900715350","2012","Number","Estimated Population",13179
"Clinton","0900715350","2013","Number","Estimated Population",13161
"Clinton","0900715350","2014","Number","Estimated Population",13101
"Clinton","0900715350","2015","Number","Estimated Population",13011
"Clinton","0900715350","2016","Number","Estimated Population",12943
"Clinton","0900715350","2017","Number","Estimated Population",12912
"Clinton","0900715350","2018","Number","Estimated Population",12950
"Colchester","0901115910","2010","Number","Estimated Population",16007
"Colchester","0901115910","2011","Number","Estimated Population",16032
"Colchester","0901115910","2012","Number","Estimated Population",16082
"Colchester","0901115910","2013","Number","Estimated Population",16030
"Colchester","0901115910","2014","Number","Estimated Population",15995
"Colchester","0901115910","2015","Number","Estimated Population",15908
"Colchester","0901115910","2016","Number","Estimated Population",15857
"Colchester","0901115910","2017","Number","Estimated Population",15953
"Colchester","0901115910","2018","Number","Estimated Population",15936
"Colebrook","0900516050","2010","Number","Estimated Population",1479
"Colebrook","0900516050","2011","Number","Estimated Population",1471
"Colebrook","0900516050","2012","Number","Estimated Population",1460
"Colebrook","0900516050","2013","Number","Estimated Population",1453
"Colebrook","0900516050","2014","Number","Estimated Population",1442
"Colebrook","0900516050","2015","Number","Estimated Population",1434
"Colebrook","0900516050","2016","Number","Estimated Population",1423
"Colebrook","0900516050","2017","Number","Estimated Population",1413
"Colebrook","0900516050","2018","Number","Estimated Population",1405
"Columbia","0901316400","2010","Number","Estimated Population",5484
"Columbia","0901316400","2011","Number","Estimated Population",5477
"Columbia","0901316400","2012","Number","Estimated Population",5465
"Columbia","0901316400","2013","Number","Estimated Population",5455
"Columbia","0901316400","2014","Number","Estimated Population",5447
"Columbia","0901316400","2015","Number","Estimated Population",5432
"Columbia","0901316400","2016","Number","Estimated Population",5419
"Columbia","0901316400","2017","Number","Estimated Population",5406
"Columbia","0901316400","2018","Number","Estimated Population",5385
"Connecticut","09","2010","Number","Estimated Population",3579125
"Connecticut","09","2011","Number","Estimated Population",3588023
"Connecticut","09","2012","Number","Estimated Population",3594395
"Connecticut","09","2013","Number","Estimated Population",3594915
"Connecticut","09","2014","Number","Estimated Population",3594783
"Connecticut","09","2015","Number","Estimated Population",3587509
"Connecticut","09","2016","Number","Estimated Population",3578674
"Connecticut","09","2017","Number","Estimated Population",3573880
"Connecticut","09","2018","Number","Estimated Population",3572665
"Cornwall","0900517240","2010","Number","Estimated Population",1419
"Cornwall","0900517240","2011","Number","Estimated Population",1412
"Cornwall","0900517240","2012","Number","Estimated Population",1401
"Cornwall","0900517240","2013","Number","Estimated Population",1412
"Cornwall","0900517240","2014","Number","Estimated Population",1400
"Cornwall","0900517240","2015","Number","Estimated Population",1391
"Cornwall","0900517240","2016","Number","Estimated Population",1381
"Cornwall","0900517240","2017","Number","Estimated Population",1373
"Cornwall","0900517240","2018","Number","Estimated Population",1368
"Coventry","0901317800","2010","Number","Estimated Population",12440
"Coventry","0901317800","2011","Number","Estimated Population",12477
"Coventry","0901317800","2012","Number","Estimated Population",12443
"Coventry","0901317800","2013","Number","Estimated Population",12424
"Coventry","0901317800","2014","Number","Estimated Population",12429
"Coventry","0901317800","2015","Number","Estimated Population",12458
"Coventry","0901317800","2016","Number","Estimated Population",12434
"Coventry","0901317800","2017","Number","Estimated Population",12415
"Coventry","0901317800","2018","Number","Estimated Population",12414
"Cromwell","0900718080","2010","Number","Estimated Population",13998
"Cromwell","0900718080","2011","Number","Estimated Population",14115
"Cromwell","0900718080","2012","Number","Estimated Population",14095
"Cromwell","0900718080","2013","Number","Estimated Population",14118
"Cromwell","0900718080","2014","Number","Estimated Population",14087
"Cromwell","0900718080","2015","Number","Estimated Population",14000
"Cromwell","0900718080","2016","Number","Estimated Population",13952
"Cromwell","0900718080","2017","Number","Estimated Population",13930
"Cromwell","0900718080","2018","Number","Estimated Population",13905
"Danbury","0900118500","2010","Number","Estimated Population",81324
"Danbury","0900118500","2011","Number","Estimated Population",82096
"Danbury","0900118500","2012","Number","Estimated Population",82793
"Danbury","0900118500","2013","Number","Estimated Population",83606
"Danbury","0900118500","2014","Number","Estimated Population",83722
"Danbury","0900118500","2015","Number","Estimated Population",84252
"Danbury","0900118500","2016","Number","Estimated Population",84995
"Danbury","0900118500","2017","Number","Estimated Population",84680
"Danbury","0900118500","2018","Number","Estimated Population",84730
"Darien","0900118850","2010","Number","Estimated Population",20768
"Darien","0900118850","2011","Number","Estimated Population",20960
"Darien","0900118850","2012","Number","Estimated Population",21146
"Darien","0900118850","2013","Number","Estimated Population",21347
"Darien","0900118850","2014","Number","Estimated Population",21680
"Darien","0900118850","2015","Number","Estimated Population",21765
"Darien","0900118850","2016","Number","Estimated Population",21790
"Darien","0900118850","2017","Number","Estimated Population",21742
"Darien","0900118850","2018","Number","Estimated Population",21753
"Deep River","0900719130","2010","Number","Estimated Population",4622
"Deep River","0900719130","2011","Number","Estimated Population",4622
"Deep River","0900719130","2012","Number","Estimated Population",4601
"Deep River","0900719130","2013","Number","Estimated Population",4588
"Deep River","0900719130","2014","Number","Estimated Population",4552
"Deep River","0900719130","2015","Number","Estimated Population",4519
"Deep River","0900719130","2016","Number","Estimated Population",4492
"Deep River","0900719130","2017","Number","Estimated Population",4476
"Deep River","0900719130","2018","Number","Estimated Population",4463
"Derby","0900919550","2010","Number","Estimated Population",12895
"Derby","0900919550","2011","Number","Estimated Population",12848
"Derby","0900919550","2012","Number","Estimated Population",12857
"Derby","0900919550","2013","Number","Estimated Population",12822
"Derby","0900919550","2014","Number","Estimated Population",12790
"Derby","0900919550","2015","Number","Estimated Population",12623
"Derby","0900919550","2016","Number","Estimated Population",12564
"Derby","0900919550","2017","Number","Estimated Population",12533
"Derby","0900919550","2018","Number","Estimated Population",12515
"Durham","0900720810","2010","Number","Estimated Population",7380
"Durham","0900720810","2011","Number","Estimated Population",7391
"Durham","0900720810","2012","Number","Estimated Population",7362
"Durham","0900720810","2013","Number","Estimated Population",7347
"Durham","0900720810","2014","Number","Estimated Population",7326
"Durham","0900720810","2015","Number","Estimated Population",7275
"Durham","0900720810","2016","Number","Estimated Population",7230
"Durham","0900720810","2017","Number","Estimated Population",7214
"Durham","0900720810","2018","Number","Estimated Population",7195
"East Granby","0900322070","2010","Number","Estimated Population",5158
"East Granby","0900322070","2011","Number","Estimated Population",5164
"East Granby","0900322070","2012","Number","Estimated Population",5184
"East Granby","0900322070","2013","Number","Estimated Population",5200
"East Granby","0900322070","2014","Number","Estimated Population",5204
"East Granby","0900322070","2015","Number","Estimated Population",5190
"East Granby","0900322070","2016","Number","Estimated Population",5169
"East Granby","0900322070","2017","Number","Estimated Population",5155
"East Granby","0900322070","2018","Number","Estimated Population",5147
"East Haddam","0900722280","2010","Number","Estimated Population",9121
"East Haddam","0900722280","2011","Number","Estimated Population",9175
"East Haddam","0900722280","2012","Number","Estimated Population",9147
"East Haddam","0900722280","2013","Number","Estimated Population",9132
"East Haddam","0900722280","2014","Number","Estimated Population",9116
"East Haddam","0900722280","2015","Number","Estimated Population",9054
"East Haddam","0900722280","2016","Number","Estimated Population",9013
"East Haddam","0900722280","2017","Number","Estimated Population",9004
"East Haddam","0900722280","2018","Number","Estimated Population",8988
"East Hampton","0900722490","2010","Number","Estimated Population",12953
"East Hampton","0900722490","2011","Number","Estimated Population",12992
"East Hampton","0900722490","2012","Number","Estimated Population",12927
"East Hampton","0900722490","2013","Number","Estimated Population",12897
"East Hampton","0900722490","2014","Number","Estimated Population",12859
"East Hampton","0900722490","2015","Number","Estimated Population",12828
"East Hampton","0900722490","2016","Number","Estimated Population",12858
"East Hampton","0900722490","2017","Number","Estimated Population",12858
"East Hampton","0900722490","2018","Number","Estimated Population",12854
"East Hartford","0900322630","2010","Number","Estimated Population",51262
"East Hartford","0900322630","2011","Number","Estimated Population",51316
"East Hartford","0900322630","2012","Number","Estimated Population",51335
"East Hartford","0900322630","2013","Number","Estimated Population",51218
"East Hartford","0900322630","2014","Number","Estimated Population",51091
"East Hartford","0900322630","2015","Number","Estimated Population",50660
"East Hartford","0900322630","2016","Number","Estimated Population",50440
"East Hartford","0900322630","2017","Number","Estimated Population",50132
"East Hartford","0900322630","2018","Number","Estimated Population",49998
"East Haven","0900922910","2010","Number","Estimated Population",29216
"East Haven","0900922910","2011","Number","Estimated Population",29154
"East Haven","0900922910","2012","Number","Estimated Population",29179
"East Haven","0900922910","2013","Number","Estimated Population",29106
"East Haven","0900922910","2014","Number","Estimated Population",29072
"East Haven","0900922910","2015","Number","Estimated Population",28947
"East Haven","0900922910","2016","Number","Estimated Population",28828
"East Haven","0900922910","2017","Number","Estimated Population",28760
"East Haven","0900922910","2018","Number","Estimated Population",28699
"East Lyme","0901123400","2010","Number","Estimated Population",19131
"East Lyme","0901123400","2011","Number","Estimated Population",18495
"East Lyme","0901123400","2012","Number","Estimated Population",18856
"East Lyme","0901123400","2013","Number","Estimated Population",18836
"East Lyme","0901123400","2014","Number","Estimated Population",18658
"East Lyme","0901123400","2015","Number","Estimated Population",19150
"East Lyme","0901123400","2016","Number","Estimated Population",18754
"East Lyme","0901123400","2017","Number","Estimated Population",18699
"East Lyme","0901123400","2018","Number","Estimated Population",18645
"East Windsor","0900324800","2010","Number","Estimated Population",11186
"East Windsor","0900324800","2011","Number","Estimated Population",11339
"East Windsor","0900324800","2012","Number","Estimated Population",11390
"East Windsor","0900324800","2013","Number","Estimated Population",11407
"East Windsor","0900324800","2014","Number","Estimated Population",11420
"East Windsor","0900324800","2015","Number","Estimated Population",11400
"East Windsor","0900324800","2016","Number","Estimated Population",11380
"East Windsor","0900324800","2017","Number","Estimated Population",11372
"East Windsor","0900324800","2018","Number","Estimated Population",11375
"Eastford","0901521860","2010","Number","Estimated Population",1770
"Eastford","0901521860","2011","Number","Estimated Population",1759
"Eastford","0901521860","2012","Number","Estimated Population",1754
"Eastford","0901521860","2013","Number","Estimated Population",1756
"Eastford","0901521860","2014","Number","Estimated Population",1752
"Eastford","0901521860","2015","Number","Estimated Population",1768
"Eastford","0901521860","2016","Number","Estimated Population",1767
"Eastford","0901521860","2017","Number","Estimated Population",1775
"Eastford","0901521860","2018","Number","Estimated Population",1790
"Easton","0900123890","2010","Number","Estimated Population",7501
"Easton","0900123890","2011","Number","Estimated Population",7556
"Easton","0900123890","2012","Number","Estimated Population",7604
"Easton","0900123890","2013","Number","Estimated Population",7608
"Easton","0900123890","2014","Number","Estimated Population",7617
"Easton","0900123890","2015","Number","Estimated Population",7601
"Easton","0900123890","2016","Number","Estimated Population",7561
"Easton","0900123890","2017","Number","Estimated Population",7528
"Easton","0900123890","2018","Number","Estimated Population",7517
"Ellington","0901325360","2010","Number","Estimated Population",15624
"Ellington","0901325360","2011","Number","Estimated Population",15630
"Ellington","0901325360","2012","Number","Estimated Population",15787
"Ellington","0901325360","2013","Number","Estimated Population",15771
"Ellington","0901325360","2014","Number","Estimated Population",15787
"Ellington","0901325360","2015","Number","Estimated Population",15915
"Ellington","0901325360","2016","Number","Estimated Population",16039
"Ellington","0901325360","2017","Number","Estimated Population",16160
"Ellington","0901325360","2018","Number","Estimated Population",16299
"Enfield","0900325990","2010","Number","Estimated Population",44648
"Enfield","0900325990","2011","Number","Estimated Population",44691
"Enfield","0900325990","2012","Number","Estimated Population",44688
"Enfield","0900325990","2013","Number","Estimated Population",44711
"Enfield","0900325990","2014","Number","Estimated Population",44544
"Enfield","0900325990","2015","Number","Estimated Population",44371
"Enfield","0900325990","2016","Number","Estimated Population",44455
"Enfield","0900325990","2017","Number","Estimated Population",44453
"Enfield","0900325990","2018","Number","Estimated Population",44466
"Essex","0900726270","2010","Number","Estimated Population",6676
"Essex","0900726270","2011","Number","Estimated Population",6684
"Essex","0900726270","2012","Number","Estimated Population",6644
"Essex","0900726270","2013","Number","Estimated Population",6625
"Essex","0900726270","2014","Number","Estimated Population",6609
"Essex","0900726270","2015","Number","Estimated Population",6566
"Essex","0900726270","2016","Number","Estimated Population",6534
"Essex","0900726270","2017","Number","Estimated Population",6565
"Essex","0900726270","2018","Number","Estimated Population",6674
"Fairfield","0900126620","2010","Number","Estimated Population",59705
"Fairfield","0900126620","2011","Number","Estimated Population",60336
"Fairfield","0900126620","2012","Number","Estimated Population",60783
"Fairfield","0900126620","2013","Number","Estimated Population",60999
"Fairfield","0900126620","2014","Number","Estimated Population",61342
"Fairfield","0900126620","2015","Number","Estimated Population",61387
"Fairfield","0900126620","2016","Number","Estimated Population",61431
"Fairfield","0900126620","2017","Number","Estimated Population",61913
"Fairfield","0900126620","2018","Number","Estimated Population",61952
"Farmington","0900327600","2010","Number","Estimated Population",25357
"Farmington","0900327600","2011","Number","Estimated Population",25423
"Farmington","0900327600","2012","Number","Estimated Population",25523
"Farmington","0900327600","2013","Number","Estimated Population",25548
"Farmington","0900327600","2014","Number","Estimated Population",25608
"Farmington","0900327600","2015","Number","Estimated Population",25571
"Farmington","0900327600","2016","Number","Estimated Population",25549
"Farmington","0900327600","2017","Number","Estimated Population",25503
"Farmington","0900327600","2018","Number","Estimated Population",25506
"Franklin","0901129910","2010","Number","Estimated Population",1920
"Franklin","0901129910","2011","Number","Estimated Population",1983
"Franklin","0901129910","2012","Number","Estimated Population",1987
"Franklin","0901129910","2013","Number","Estimated Population",1977
"Franklin","0901129910","2014","Number","Estimated Population",1968
"Franklin","0901129910","2015","Number","Estimated Population",1953
"Franklin","0901129910","2016","Number","Estimated Population",1941
"Franklin","0901129910","2017","Number","Estimated Population",1938
"Franklin","0901129910","2018","Number","Estimated Population",1933
"Glastonbury","0900331240","2010","Number","Estimated Population",34441
"Glastonbury","0900331240","2011","Number","Estimated Population",34572
"Glastonbury","0900331240","2012","Number","Estimated Population",34674
"Glastonbury","0900331240","2013","Number","Estimated Population",34708
"Glastonbury","0900331240","2014","Number","Estimated Population",34683
"Glastonbury","0900331240","2015","Number","Estimated Population",34640
"Glastonbury","0900331240","2016","Number","Estimated Population",34575
"Glastonbury","0900331240","2017","Number","Estimated Population",34495
"Glastonbury","0900331240","2018","Number","Estimated Population",34491
"Goshen","0900532290","2010","Number","Estimated Population",2977
"Goshen","0900532290","2011","Number","Estimated Population",2967
"Goshen","0900532290","2012","Number","Estimated Population",2951
"Goshen","0900532290","2013","Number","Estimated Population",2943
"Goshen","0900532290","2014","Number","Estimated Population",2920
"Goshen","0900532290","2015","Number","Estimated Population",2914
"Goshen","0900532290","2016","Number","Estimated Population",2895
"Goshen","0900532290","2017","Number","Estimated Population",2881
"Goshen","0900532290","2018","Number","Estimated Population",2879
"Granby","0900332640","2010","Number","Estimated Population",11291
"Granby","0900332640","2011","Number","Estimated Population",11303
"Granby","0900332640","2012","Number","Estimated Population",11327
"Granby","0900332640","2013","Number","Estimated Population",11311
"Granby","0900332640","2014","Number","Estimated Population",11311
